"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"21604",6.82472222222222,0.139280045351474,-7,7,3,4900,"David Peralta (L)","ARI","STL",1.4,"OF",0,0,0,0,0,0
"21605",9.44361111111111,0.337271825396825,-6,6,3,2800,"Ketel Marte (S)","ARI","STL",1.8,"SS",0,0,0,0,0,0
"21606",13.6953333333333,0.263371794871795,-12,3,10,5200,"Paul Goldschmidt (R)","ARI","STL",1.5,"1B",0,0,0,0,0,0
"21607",7.35622222222222,0.229881944444444,-7,12,3,3200,"Chris Iannetta (R)","ARI","STL",1.8,"C",0,0,0,0,0,0
"21608",9.98816666666667,0.195846405228758,-12,5,20,5100,"J.D. Martinez (R)","ARI","STL",1.4,"OF",0,0,0,0,0,0
"21609",8.22144444444444,0.155121593291405,-8,9,10,5300,"A.J. Pollock (R)","ARI","STL",1.5,"OF",0,0,0,0,0,0
"21610",4.00911111111111,0.125284722222222,-7,3,0,3200,"Chris Owings (R)","ARI","STL",2,"OF/SS",0,0,0,0,0,0
"21611",8.491,0.163288461538462,-11,16,4,5200,"Jake Lamb (L)","ARI","STL",1.4,"3B",0,0,0,0,0,0
"21612",9.23488888888888,0.219878306878307,-5,21,26,4200,"Brett Gardner (L)","NYY","TB",2,"OF",0,0,0,0,0,0
"21613",5.414,0.180466666666667,-7,6,11,3000,"Jacoby Ellsbury (L)","NYY","TB",2,"OF",0,0,0,0,0,0
"21614",8.34972222222222,0.163720043572985,-10,10,3,5100,"Aaron Judge (R)","NYY","TB",1.5,"OF",0,0,0,0,0,0
"21615",3.08561111111111,0.0833948948948949,-6,16,8,3700,"Didi Gregorius (L)","NYY","TB",1.8,"SS",0,0,0,0,0,0
"21616",6.90188888888889,0.237996168582376,-7,12,0,2900,"Tyler Wade (L)","NYY","TB",1.7,"SS",0,0,0,0,0,0
"21617",6.83705555555556,0.195344444444444,-5,10,13,3500,"Chase Headley (S)","NYY","TB",1.7,"3B",0,0,0,0,0,0
"21618",7.92827777777778,0.233184640522876,-10,3,8,3400,"Todd Frazier (R)","NYY","TB",1.8,"3B",0,0,0,0,0,0
"21619",7.66288888888889,0.22537908496732,-2,12,3,3400,"Clint Frazier (R)","NYY","TB",1.9,"OF",0,0,0,0,0,0
"21620",7.02083333333333,0.167162698412698,-8,31,19,4200,"Gary Sanchez (R)","NYY","TB",1.6,"C",0,0,0,0,0,0
"21621",8.18116666666667,0.292184523809524,-3,27,2,2800,"Ryon Healy (R)","OAK","TOR",2.1,"1B/3B",0,0,0,0,0,0
"21622",7.05361111111111,0.335886243386243,-7,9,3,2100,"Adam Rosales (R)","OAK","TOR",2.3,"SS",0,0,0,0,0,0
"21623",9.60933333333333,0.252877192982456,-8,7,6,3800,"Khris Davis (R)","OAK","TOR",1.8,"OF",0,0,0,0,0,0
"21624",12.5782777777778,0.483779914529915,-10,0,0,2600,"Matt Chapman (R)","OAK","TOR",2.2,"3B",0,0,0,0,0,0
"21625",5.90755555555555,0.155461988304094,-10,19,2,3800,"Yonder Alonso (L)","OAK","TOR",1.7,"1B",0,0,0,0,0,0
"21626",9.48461111111111,0.263461419753086,-10,13,15,3600,"Marcus Semien (R)","OAK","TOR",1.8,"SS",0,0,0,0,0,0
"21627",6.20016666666667,0.310008333333333,-2,3,8,2000,"Jaycob Brugman (L)","OAK","TOR",2.1,"OF",0,0,0,0,0,0
"21628",9.68411111111111,0.293457912457912,-10,11,9,3300,"Matthew Joyce (L)","OAK","TOR",1.9,"OF",0,0,0,0,0,0
"21629",10.0601111111111,0.287431746031746,-4,7,0,3500,"Domingo Santana (R)","MIL","WSH",1.7,"OF",0,0,0,0,0,0
"21630",6.92305555555556,0.266271367521368,-7,2,14,2600,"Lewis Brinson (R)","MIL","WSH",1.7,"OF",0,0,0,0,0,0
"21631",7.243,0.344904761904762,-8,18,3,2100,"Jett Bandy (R)","MIL","WSH",2,"C",0,0,0,0,0,0
"21632",5.48294444444444,0.171342013888889,-8,3,0,3200,"Eric Sogard (L)","MIL","WSH",1.8,"2B/SS",0,0,0,0,0,0
"21633",9.30361111111112,0.290737847222222,-9,15,0,3200,"Jonathan Villar (S)","MIL","WSH",1.9,"2B",0,0,0,0,0,0
"21634",8.22283333333334,0.241848039215686,-9,10,5,3400,"Eric Thames (L)","MIL","WSH",1.9,"1B/OF",0,0,0,0,0,0
"21635",10.4988888888889,0.291635802469136,-9,15,18,3600,"Travis Shaw (L)","MIL","WSH",1.7,"3B",0,0,0,0,0,0
"21636",7.50916666666667,0.234661458333333,-6,27,0,3200,"Hernan Perez (R)","MIL","WSH",1.9,"3B/OF",0,0,0,0,0,0
