"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"32",6.54511111111111,0.128335511982571,-12,5,0,5100,"Aaron Judge (R)","NYY","TOR - A Sanchez (R)",1.7,"OF",0,0,0,0,0,0
"33",10.1526666666667,0.253816666666667,-8,19,0,4000,"Domingo Santana (R)","MIL","SD - J Lucchesi (L)",1.8,"OF",0,0,0,0,0,0
"34",11.6177222222222,0.252559178743961,-9,7,0,4600,"A.J. Pollock (R)","ARI","COL - T Anderson (L)",1.6,"OF",0,0,0,0,0,0
"35",4.17922222222222,0.088919621749409,-11,12,0,4700,"Gary Sanchez (R)","NYY","TOR - A Sanchez (R)",1.5,"C",0,0,0,0,0,0
"36",3.73011111111111,0.0828913580246913,-12,-2,0,4500,"Alex Bregman (R)","HOU","TEX - D Fister (R)",1.7,"3B",0,0,0,0,0,0
"37",14.4603888888889,0.314356280193237,-16,16,0,4600,"J.D. Martinez (R)","BOS","TB - B Snell (L)",1.5,"OF",0,0,0,0,0,0
"38",8.52505555555556,0.258335016835017,-7,17,0,3300,"Manuel Margot (R)","SD","MIL - J Chacin (R)",2.1,"OF",0,0,0,0,0,0
"39",7.51188888888889,0.166930864197531,-9,15,0,4500,"Kyle Schwarber (L)","CHC","MIA - C Smith (L)",1.5,"OF",0,0,0,0,0,0
"40",8.50333333333333,0.250098039215686,-7,17,0,3400,"Neil Walker (S)","NYY","TOR - A Sanchez (R)",1.9,"2B",0,0,0,0,0,0
"41",10.2745555555556,0.285404320987654,-12,4,0,3600,"Odubel Herrera (L)","PHI","ATL - M Foltynewicz (R)",1.9,"2B/OF",0,0,0,0,0,0
"42",12.7288888888889,0.424296296296296,-8,18,0,3000,"Kurt Suzuki (R)","ATL","PHI - N Pivetta (R)",2.1,"C",0,0,0,0,0,0
"43",11.7527222222222,0.267107323232323,-11,15,0,4400,"Matt Olson (L)","OAK","LAA - T Skaggs (L)",1.5,"OF",0,0,0,0,0,0
"44",12.2830555555555,0.331974474474474,-8,3,0,3700,"Justin Smoak (S)","TOR","NYY - M Tanaka (R)",1.9,"1B",0,0,0,0,0,0
"45",16.7073888888889,0.315233752620545,-11,16,0,5300,"Giancarlo Stanton (R)","NYY","TOR - A Sanchez (R)",1.6,"OF",0,0,0,0,0,0
"46",7.88372222222222,0.238900673400673,-7,11,0,3300,"Chris Owings (R)","ARI","COL - T Anderson (L)",2.1,"OF/SS",0,0,0,0,0,0
"47",9.14627777777778,0.261322222222222,-9,24,0,3500,"Keon Broxton (R)","MIL","SD - J Lucchesi (L)",2,"OF",0,0,0,0,0,0
"48",13.075,0.33525641025641,-7,12,0,3900,"Wil Myers (R)","SD","MIL - J Chacin (R)",1.8,"1B/OF",0,0,0,0,0,0
"49",8.38283333333334,0.220600877192983,-10,12,0,3800,"Marwin Gonzalez (S)","HOU","TEX - D Fister (R)",1.9,"3B/OF",0,0,0,0,0,0
"50",6.32488888888889,0.143747474747475,-10,2,0,4400,"Cody Bellinger (L)","LAD","SF - J Cueto (R)",1.7,"1B/OF",0,0,0,0,0,0
"51",10.4852777777778,0.243843669250646,-10,18,0,4300,"Travis Shaw (L)","MIL","SD - J Lucchesi (L)",1.7,"1B/3B",0,0,0,0,0,0
"52",11.3803888888889,0.277570460704607,-6,12,0,4100,"Khris Davis (R)","OAK","LAA - T Skaggs (L)",1.8,"OF",0,0,0,0,0,0
"53",9.72527777777778,0.294705387205387,-4,29,0,3300,"Stephen Piscotty (R)","OAK","LAA - T Skaggs (L)",1.8,"OF",0,0,0,0,0,0
"54",11.2252222222222,0.249449382716049,-12,5,0,4500,"Freddie Freeman (L)","ATL","PHI - N Pivetta (R)",1.6,"1B",0,0,0,0,0,0
"55",11.5995,0.282914634146341,-14,17,0,4100,"Josh Donaldson (R)","TOR","NYY - M Tanaka (R)",1.8,"3B",0,0,0,0,0,0
"56",12.5677777777778,0.392743055555555,-1,24,0,3200,"Hernan Perez (R)","MIL","SD - J Lucchesi (L)",2,"3B/OF",0,0,0,0,0,0
"57",10.9764444444444,0.332619528619528,-10,14,0,3300,"Lewis Brinson (R)","MIA","CHC - K Hendricks (R)",1.9,"OF",0,0,0,0,0,0
"58",4.65388888888889,0.125780780780781,-10,2,0,3700,"Evan Gattis (R)","HOU","TEX - D Fister (R)",1.7,"C",0,0,0,0,0,0
"59",5.68811111111111,0.16251746031746,-7,22,0,3500,"Aaron Altherr (R)","PHI","ATL - M Foltynewicz (R)",1.9,"OF",0,0,0,0,0,0
"60",4.897,0.125564102564103,-10,17,0,3900,"Addison Russell (R)","CHC","MIA - C Smith (L)",1.6,"2B/SS",0,0,0,0,0,0
"61",3.73405555555556,0.109825163398693,-11,7,0,3400,"Enrique Hernandez (R)","LAD","SF - J Cueto (R)",1.9,"OF/SS",0,0,0,0,0,0
