"","RFPred","Name","HTeam","Pos"
"661542",2.99655555555555,"Kelby Tomlinson","SFG","MI"
"661353",1.76816666666667,"Kelby Tomlinson","SFG","MI"
"661363",2.5175,"Kelby Tomlinson","SFG","MI"
"661533",2.26872222222222,"Kelby Tomlinson","SFG","MI"
"661543",3.00416666666667,"Kelby Tomlinson","SFG","MI"
"661472",2.88172222222222,"Gorkys Hernandez","SFG","UT"
"661482",2.45383333333333,"Gorkys Hernandez","SFG","UT"
"661552",3.84933333333333,"Gorkys Hernandez","SFG","UT"
"661562",2.95755555555555,"Gorkys Hernandez","SFG","UT"
"661473",3.14661111111111,"Gorkys Hernandez","SFG","UT"
"661483",2.29461111111111,"Gorkys Hernandez","SFG","UT"
"661553",4.56327777777778,"Gorkys Hernandez","SFG","UT"
"661563",3.44966666666667,"Gorkys Hernandez","SFG","UT"
"661392",8.53383333333333,"Brandon Crawford","SFG","SS"
"661402",8.08911111111111,"Brandon Crawford","SFG","SS"
"661572",8.91055555555556,"Brandon Crawford","SFG","SS"
"661582",8.46894444444444,"Brandon Crawford","SFG","SS"
"661393",8.53505555555556,"Brandon Crawford","SFG","SS"
"661403",8.56783333333333,"Brandon Crawford","SFG","SS"
"661573",8.73488888888889,"Brandon Crawford","SFG","SS"
"661583",8.51438888888889,"Brandon Crawford","SFG","SS"
"66159",13.8376111111111,"Evan Longoria","SFG","3B"
"66160",11.2710555555556,"Evan Longoria","SFG","3B"
"66171",13.9713888888889,"Evan Longoria","SFG","3B"
"66172",11.7961111111111,"Evan Longoria","SFG","3B"
"661591",13.0763888888889,"Evan Longoria","SFG","3B"
"661601",11.3602777777778,"Evan Longoria","SFG","3B"
"661711",13.3658888888889,"Evan Longoria","SFG","3B"
"661721",11.4803333333333,"Evan Longoria","SFG","3B"
"66161",6.2105,"Austin Jackson","SFG","CF"
"66162",6.47138888888889,"Austin Jackson","SFG","CF"
"66169",7.08505555555555,"Austin Jackson","SFG","CF"
"66170",7.7995,"Austin Jackson","SFG","CF"
"661611",6.77694444444444,"Austin Jackson","SFG","CF"
"661621",6.41477777777778,"Austin Jackson","SFG","CF"
"661691",7.68433333333333,"Austin Jackson","SFG","CF"
"661701",7.25705555555555,"Austin Jackson","SFG","CF"
"661492",7.24644444444444,"Andrew McCutchen","SFG","RF"
"661502",8.89855555555555,"Andrew McCutchen","SFG","RF"
"661632",7.52883333333333,"Andrew McCutchen","SFG","RF"
"661642",9.21161111111111,"Andrew McCutchen","SFG","RF"
"661493",6.73344444444444,"Andrew McCutchen","SFG","RF"
"661503",8.58788888888889,"Andrew McCutchen","SFG","RF"
"661633",7.37622222222222,"Andrew McCutchen","SFG","RF"
"661643",8.809,"Andrew McCutchen","SFG","RF"
"66165",5.98061111111111,"Buster Posey","SFG","C"
"66166",6.80483333333334,"Buster Posey","SFG","C"
"661651",5.68666666666667,"Buster Posey","SFG","C"
"661661",6.8665,"Buster Posey","SFG","C"
"661432",8.51338888888889,"Brandon Belt","SFG","1B"
"661442",8.5405,"Brandon Belt","SFG","1B"
"661672",7.46566666666666,"Brandon Belt","SFG","1B"
"661682",7.51572222222222,"Brandon Belt","SFG","1B"
"661433",9.12683333333333,"Brandon Belt","SFG","1B"
"661443",8.41955555555556,"Brandon Belt","SFG","1B"
"661673",7.58266666666667,"Brandon Belt","SFG","1B"
"661683",7.03322222222222,"Brandon Belt","SFG","1B"
"661612",6.34833333333333,"Austin Jackson","SFG","CF"
"661622",6.15994444444444,"Austin Jackson","SFG","CF"
"661692",7.48088888888889,"Austin Jackson","SFG","CF"
"661702",7.44444444444444,"Austin Jackson","SFG","CF"
"661613",5.79755555555555,"Austin Jackson","SFG","CF"
"661623",5.79411111111111,"Austin Jackson","SFG","CF"
"661693",7.09083333333333,"Austin Jackson","SFG","CF"
"661703",6.84844444444445,"Austin Jackson","SFG","CF"
"661592",13.4746111111111,"Evan Longoria","SFG","3B"
"661602",11.4717222222222,"Evan Longoria","SFG","3B"
"661712",14.0340555555556,"Evan Longoria","SFG","3B"
"661722",12.0957777777778,"Evan Longoria","SFG","3B"
"661593",13.586,"Evan Longoria","SFG","3B"
"661603",11.9843333333333,"Evan Longoria","SFG","3B"
"661713",13.9449444444444,"Evan Longoria","SFG","3B"
"661723",12.5046666666667,"Evan Longoria","SFG","3B"
"66173",1.67,"Noel Cuevas","COL","RF"
"66174",10.8972777777778,"Nolan Arenado","COL","3B"
"66175",10.6723333333333,"Charlie Blackmon","COL","CF"
"66176",8.62350000000001,"Trevor Story","COL","SS"
"66177",6.094,"Gerardo Parra","COL","LF"
"66178",8.51,"David Dahl","COL","OF"
"66179",3.96877777777778,"Pat Valaika","COL","IF"
"66180",11.142,"Ian Desmond","COL","1B"
"66181",3.01372222222222,"Ryan McMahon","COL","CI"
"66182",7.97761111111111,"Chris Iannetta","COL","C"
"66183",7.80344444444445,"Anthony Rizzo","CHC","1B"
"66184",8.227,"Kris Bryant","CHC","3B"
"66185",8.57438888888889,"Kyle Schwarber","CHC","LF"
"66186",5.99177777777778,"Ben Zobrist","CHC","UT"
"66187",9.93844444444444,"Javier Baez","CHC","2B"
"66188",7.65633333333333,"Addison Russell","CHC","SS"
"66189",4.31883333333333,"Albert Almora","CHC","CF"
"66190",3.52294444444444,"Tommy La Stella","CHC","IF"
"66191",7.09166666666667,"Jason Heyward","CHC","RF"
"66192",4.67694444444444,"Willson Contreras","CHC","C"
"66193",9.7185,"Joey Votto","CIN","1B"
"66194",3.81238888888889,"Devin Mesoraco","CIN","C"
"66195",0,"Rosell Herrera","CIN","2B"
"66196",7.579,"Scooter Gennett","CIN","2B"
"66197",4.00444444444444,"Tucker Barnhart","CIN","C"
"66198",7.16466666666667,"Adam Duvall","CIN","LF"
"66199",5.10688888888889,"Eugenio Suarez","CIN","3B"
"66200",4.78255555555555,"Jesse Winker","CIN","RF"
"66201",7.52261111111111,"Scott Schebler","CIN","UT"
"66202",8.31711111111111,"Jose Peraza","CIN","SS"
"66203",9.27477777777778,"Billy Hamilton","CIN","CF"
"66204",13.0155,"Eric Hosmer","SDP","1B"
"66205",13.3939444444444,"Jose Pirela","SDP","LF"
"66206",11.7128333333333,"Wil Myers","SDP","UT"
"66207",14.2497222222222,"Manuel Margot","SDP","CF"
"66208",11.4197777777778,"Carlos Asuaje","SDP","2B"
"66209",9.54722222222222,"Austin Hedges","SDP","C"
"66210",3.99283333333333,"Matt Szczur","SDP","OF"
"66211",10.5568333333333,"Freddy Galvis","SDP","SS"
"66212",9.49561111111111,"Franchy Cordero","SDP","OF"
"66213",5.55455555555556,"Chase Headley","SDP","UT"
"66214",14.4567222222222,"Christian Villanueva","SDP","3B"
"66215",11.0012777777778,"Mike Trout","LAA","CF"
"66216",5.27722222222222,"Albert Pujols","LAA","1B"
"66217",8.34783333333333,"Zack Cozart","LAA","IF"
"66218",3.33594444444444,"Rene Rivera","LAA","UT"
"66219",4.13316666666667,"Luis Valbuena","LAA","3B"
"66220",12.47,"Ian Kinsler","LAA","2B"
"66221",6.76127777777778,"Chris Young","LAA","UT"
"66222",6.03422222222222,"Kole Calhoun","LAA","RF"
"66223",5.02405555555556,"Jefry Marte","LAA","UT"
"66224",5.66516666666667,"Martin Maldonado","LAA","C"
"66225",10.1013888888889,"Justin Upton","LAA","LF"
"66226",11.4855,"Carlos Correa","HOU","SS"
"66227",6.02572222222222,"Brian McCann","HOU","C"
"66228",7.0815,"Evan Gattis","HOU","DH"
"66229",10.0344444444444,"Josh Reddick","HOU","RF"
"66230",3.36538888888889,"Jake Marisnick","HOU","CF"
"66231",3.18388888888889,"Derek Fisher","HOU","LF"
"66232",8.1885,"Jose Altuve","HOU","2B"
"66233",9.64505555555556,"George Springer","HOU","UT"
"66234",11.8529444444444,"Alex Bregman","HOU","3B"
"66235",7.44172222222222,"Yuli Gurriel","HOU","1B"
"66236",4.64822222222222,"Marwin Gonzalez","HOU","UT"
"66237",8.38755555555555,"Ender Inciarte","ATL","CF"
"66238",12.9933333333333,"Ronald Acuna","ATL","LF"
"66239",5.44244444444444,"Dansby Swanson","ATL","SS"
"66240",10.5077777777778,"Ozzie Albies","ATL","2B"
"66241",7.47383333333334,"Freddie Freeman","ATL","1B"
"66242",7.23083333333333,"Ryan Flaherty","ATL","3B"
"66243",5.77155555555556,"Nick Markakis","ATL","RF"
"66244",3.46122222222222,"Preston Tucker","ATL","LF"
"66245",5.4785,"Tyler Flowers","ATL","C"
"66246",8.04777777777777,"Marcell Ozuna","STL","LF"
"66247",3.22438888888889,"Greg Garcia","STL","IF"
"66248",7.36811111111111,"Jose Martinez","STL","1B"
"66249",5.37827777777778,"Kolten Wong","STL","2B"
"66250",5.25538888888889,"Dexter Fowler","STL","RF"
"66251",6.74833333333333,"Matt Carpenter","STL","3B"
"66252",6.95311111111111,"Yadier Molina","STL","C"
"66253",10.456,"Tommy Pham","STL","CF"
"66254",6.89161111111111,"Paul DeJong","STL","SS"
"66255",4.88,"Jose Reyes","NYM","IF"
"66256",5.17738888888889,"Wilmer Flores","NYM","IF"
"66257",3.96944444444445,"Juan Lagares","NYM","CF"
"66258",8.05783333333333,"Amed Rosario","NYM","SS"
"66259",5.52372222222222,"Adrian Gonzalez","NYM","1B"
"66260",5.29138888888889,"Brandon Nimmo","NYM","OF"
"66261",5.73483333333333,"Yoenis Cespedes","NYM","LF"
"66262",5.74288888888889,"Todd Frazier","NYM","3B"
"66263",7.50927777777778,"Asdrubal Cabrera","NYM","2B"
"66264",11.6717777777778,"Jay Bruce","NYM","RF"
"66265",6.02122222222222,"Jose Lobaton","NYM","C"
"66266",6.215,"Jason Kipnis","CLE","2B"
"66267",6.36677777777778,"Brandon Guyer","CLE","OF"
"66268",2.735,"Erik Gonzalez","CLE","IF"
"66269",10.1291666666667,"Francisco Lindor","CLE","SS"
"66270",9.62972222222222,"Jose Ramirez","CLE","3B"
"66271",8.05538888888889,"Michael Brantley","CLE","LF"
"66272",6.26344444444445,"Bradley Zimmer","CLE","CF"
"66273",4.74761111111111,"Tyler Naquin","CLE","RF"
"66274",16.0365555555556,"Yonder Alonso","CLE","1B"
"66275",11.3827777777778,"Edwin Encarnacion","CLE","DH"
"66276",8.52916666666667,"Roberto Perez","CLE","C"
"66277",1.66327777777778,"Kyle Farmer","LAD","3B"
"66278",2.43466666666667,"Kyle Farmer","LAD","3B"
"66307",1.50633333333333,"Kyle Farmer","LAD","3B"
"66308",2.16822222222222,"Kyle Farmer","LAD","3B"
"662771",1.792,"Kyle Farmer","LAD","3B"
"662781",2.26883333333333,"Kyle Farmer","LAD","3B"
"663071",1.5205,"Kyle Farmer","LAD","3B"
"663081",2.01944444444444,"Kyle Farmer","LAD","3B"
"66279",7.97283333333333,"Cody Bellinger","LAD","1B"
"66280",7.48111111111111,"Cody Bellinger","LAD","1B"
"66283",8.59794444444444,"Cody Bellinger","LAD","1B"
"66284",7.74355555555556,"Cody Bellinger","LAD","1B"
"662791",7.14666666666667,"Cody Bellinger","LAD","1B"
"662801",7.89011111111111,"Cody Bellinger","LAD","1B"
"662831",7.78972222222222,"Cody Bellinger","LAD","1B"
"662841",7.25588888888889,"Cody Bellinger","LAD","1B"
"66281",7.7465,"Chris Taylor","LAD","CF"
"66282",7.64011111111111,"Chris Taylor","LAD","CF"
"66289",6.26433333333333,"Chris Taylor","LAD","CF"
"66290",6.35416666666667,"Chris Taylor","LAD","CF"
"662811",8.40844444444445,"Chris Taylor","LAD","CF"
"662821",8.38088888888889,"Chris Taylor","LAD","CF"
"662891",6.95777777777778,"Chris Taylor","LAD","CF"
"662901",7.26883333333334,"Chris Taylor","LAD","CF"
"662792",8.57155555555556,"Cody Bellinger","LAD","1B"
"662802",8.59105555555556,"Cody Bellinger","LAD","1B"
"662832",8.80783333333333,"Cody Bellinger","LAD","1B"
"662842",8.5675,"Cody Bellinger","LAD","1B"
"662793",7.87883333333333,"Cody Bellinger","LAD","1B"
"662803",7.7125,"Cody Bellinger","LAD","1B"
"662833",8.97233333333333,"Cody Bellinger","LAD","1B"
"662843",7.93361111111111,"Cody Bellinger","LAD","1B"
"66285",4.20205555555556,"Austin Barnes","LAD","UT"
"66286",3.51133333333333,"Austin Barnes","LAD","UT"
"66313",5.91194444444445,"Austin Barnes","LAD","UT"
"66314",4.74305555555556,"Austin Barnes","LAD","UT"
"662851",3.62361111111111,"Austin Barnes","LAD","UT"
"662861",3.37766666666667,"Austin Barnes","LAD","UT"
"663131",5.00255555555556,"Austin Barnes","LAD","UT"
"663141",4.55861111111111,"Austin Barnes","LAD","UT"
"66287",1.05538888888889,"Max Muncy","LAD","CI"
"66288",0.824666666666667,"Max Muncy","LAD","CI"
"662871",1.49005555555556,"Max Muncy","LAD","CI"
"662881",1.29461111111111,"Max Muncy","LAD","CI"
"662812",8.03566666666667,"Chris Taylor","LAD","CF"
"662822",8.15655555555556,"Chris Taylor","LAD","CF"
"662892",6.13194444444444,"Chris Taylor","LAD","CF"
"662902",6.32016666666667,"Chris Taylor","LAD","CF"
"662813",8.71605555555556,"Chris Taylor","LAD","CF"
"662823",8.60177777777778,"Chris Taylor","LAD","CF"
"662893",6.81183333333333,"Chris Taylor","LAD","CF"
"662903",7.04338888888889,"Chris Taylor","LAD","CF"
"66291",9.086,"Yasiel Puig","LAD","RF"
"66292",5.50988888888889,"Yasiel Puig","LAD","RF"
"662911",8.53466666666667,"Yasiel Puig","LAD","RF"
"662921",5.31877777777778,"Yasiel Puig","LAD","RF"
"66293",4.76711111111111,"Chase Utley","LAD","2B"
"66294",3.86355555555556,"Chase Utley","LAD","2B"
"66295",6.11583333333334,"Chase Utley","LAD","2B"
"66296",4.92838888888889,"Chase Utley","LAD","2B"
"662931",5.16222222222222,"Chase Utley","LAD","2B"
"662941",3.87405555555556,"Chase Utley","LAD","2B"
"662951",6.31633333333333,"Chase Utley","LAD","2B"
"662961",4.9755,"Chase Utley","LAD","2B"
"662932",4.67261111111111,"Chase Utley","LAD","2B"
"662942",4.345,"Chase Utley","LAD","2B"
"662952",5.87738888888889,"Chase Utley","LAD","2B"
"662962",5.79561111111111,"Chase Utley","LAD","2B"
"662933",4.97788888888889,"Chase Utley","LAD","2B"
"662943",3.91388888888889,"Chase Utley","LAD","2B"
"662953",5.57077777777778,"Chase Utley","LAD","2B"
"662963",5.16816666666667,"Chase Utley","LAD","2B"
"66297",3.91983333333333,"Corey Seager","LAD","SS"
"66298",6.97955555555555,"Corey Seager","LAD","SS"
"66299",3.91438888888889,"Corey Seager","LAD","SS"
"66300",6.91077777777778,"Corey Seager","LAD","SS"
"662971",4.10977777777778,"Corey Seager","LAD","SS"
"662981",6.269,"Corey Seager","LAD","SS"
"662991",4.37433333333333,"Corey Seager","LAD","SS"
"663001",6.26166666666666,"Corey Seager","LAD","SS"
"662972",4.11788888888889,"Corey Seager","LAD","SS"
"662982",6.697,"Corey Seager","LAD","SS"
"662992",4.15538888888889,"Corey Seager","LAD","SS"
"663002",6.85022222222222,"Corey Seager","LAD","SS"
"662973",3.8775,"Corey Seager","LAD","SS"
"662983",7.84155555555555,"Corey Seager","LAD","SS"
"662993",4.02633333333333,"Corey Seager","LAD","SS"
"663003",7.84088888888889,"Corey Seager","LAD","SS"
"66301",2.90888888888889,"Joc Pederson","LAD","OF"
"66302",4.607,"Joc Pederson","LAD","OF"
"66305",3.11522222222222,"Joc Pederson","LAD","OF"
"66306",4.92794444444445,"Joc Pederson","LAD","OF"
"663011",2.69038888888889,"Joc Pederson","LAD","OF"
"663021",4.539,"Joc Pederson","LAD","OF"
"663051",3.23944444444444,"Joc Pederson","LAD","OF"
"663061",4.80855555555556,"Joc Pederson","LAD","OF"
"66303",5.84994444444444,"Matt Kemp","LAD","LF"
"66304",5.23161111111111,"Matt Kemp","LAD","LF"
"66311",6.93911111111111,"Matt Kemp","LAD","LF"
"66312",6.52316666666667,"Matt Kemp","LAD","LF"
"663031",6.54466666666666,"Matt Kemp","LAD","LF"
"663041",5.8675,"Matt Kemp","LAD","LF"
"663111",7.64694444444445,"Matt Kemp","LAD","LF"
"663121",7.69016666666667,"Matt Kemp","LAD","LF"
"663012",3.00622222222222,"Joc Pederson","LAD","OF"
"663022",4.13938888888889,"Joc Pederson","LAD","OF"
"663052",3.40644444444444,"Joc Pederson","LAD","OF"
"663062",4.76061111111111,"Joc Pederson","LAD","OF"
"663013",2.65872222222222,"Joc Pederson","LAD","OF"
"663023",4.27605555555556,"Joc Pederson","LAD","OF"
"663053",3.52377777777778,"Joc Pederson","LAD","OF"
"663063",5.13672222222222,"Joc Pederson","LAD","OF"
"662772",1.63927777777778,"Kyle Farmer","LAD","3B"
"662782",2.45572222222222,"Kyle Farmer","LAD","3B"
"663072",1.524,"Kyle Farmer","LAD","3B"
"663082",2.13672222222222,"Kyle Farmer","LAD","3B"
"662773",1.57044444444444,"Kyle Farmer","LAD","3B"
"662783",2.33761111111111,"Kyle Farmer","LAD","3B"
"663073",1.39822222222222,"Kyle Farmer","LAD","3B"
"663083",2.12705555555556,"Kyle Farmer","LAD","3B"
"66309",1.39966666666667,"Alex Verdugo","LAD","OF"
"66310",1.02033333333333,"Alex Verdugo","LAD","OF"
"663091",1.50622222222222,"Alex Verdugo","LAD","OF"
"663101",1.10094444444444,"Alex Verdugo","LAD","OF"
"663032",6.29744444444445,"Matt Kemp","LAD","LF"
"663042",5.68105555555555,"Matt Kemp","LAD","LF"
"663112",7.27055555555556,"Matt Kemp","LAD","LF"
"663122",7.62177777777778,"Matt Kemp","LAD","LF"
"663033",5.92061111111111,"Matt Kemp","LAD","LF"
"663043",6.13061111111111,"Matt Kemp","LAD","LF"
"663113",7.33283333333333,"Matt Kemp","LAD","LF"
"663123",7.60511111111111,"Matt Kemp","LAD","LF"
"662852",3.18238888888889,"Austin Barnes","LAD","UT"
"662862",3.18288888888889,"Austin Barnes","LAD","UT"
"663132",4.27055555555556,"Austin Barnes","LAD","UT"
"663142",4.11938888888889,"Austin Barnes","LAD","UT"
"662853",3.96827777777778,"Austin Barnes","LAD","UT"
"662863",4.47905555555556,"Austin Barnes","LAD","UT"
"663133",5.39505555555555,"Austin Barnes","LAD","UT"
"663143",5.79416666666667,"Austin Barnes","LAD","UT"
"66315",3.80661111111111,"Yasmani Grandal","LAD","C"
"66316",5.04961111111111,"Yasmani Grandal","LAD","C"
"66317",5.39094444444444,"Yasmani Grandal","LAD","C"
"66318",6.23022222222222,"Yasmani Grandal","LAD","C"
"663151",4.45255555555555,"Yasmani Grandal","LAD","C"
"663161",5.62983333333333,"Yasmani Grandal","LAD","C"
"663171",5.41644444444444,"Yasmani Grandal","LAD","C"
"663181",6.7065,"Yasmani Grandal","LAD","C"
"663152",4.03161111111111,"Yasmani Grandal","LAD","C"
"663162",5.39072222222222,"Yasmani Grandal","LAD","C"
"663172",5.28694444444444,"Yasmani Grandal","LAD","C"
"663182",6.59494444444444,"Yasmani Grandal","LAD","C"
"663153",3.9525,"Yasmani Grandal","LAD","C"
"663163",5.472,"Yasmani Grandal","LAD","C"
"663173",5.58016666666667,"Yasmani Grandal","LAD","C"
"663183",6.59344444444444,"Yasmani Grandal","LAD","C"
"66319",6.6585,"Josh Bell","PIT","1B"
"66320",6.89666666666666,"Adam Frazier","PIT","UT"
"66321",5.73477777777778,"Corey Dickerson","PIT","LF"
"66322",6.97477777777778,"Jordy Mercer","PIT","SS"
"66323",7.29216666666667,"Sean Rodriguez","PIT","UT"
"66324",8.31611111111111,"Starling Marte","PIT","CF"
"66325",3.78566666666667,"Max Moroff","PIT","2B"
"66326",8.21033333333333,"Gregory Polanco","PIT","RF"
"66327",5.67627777777778,"David Freese","PIT","CI"
"66328",9.00161111111111,"Francisco Cervelli","PIT","C"
"66329",3.57344444444444,"Colin Moran","PIT","3B"
"66330",12.5071111111111,"J.D. Martinez","BOS","DH"
"66331",6.70605555555556,"Hanley Ramirez","BOS","UT"
"66332",11.0195,"Mookie Betts","BOS","RF"
"66333",5.60194444444444,"Jackie Bradley","BOS","CF"
"66334",5.35061111111111,"Christian Vazquez","BOS","C"
"66335",12.181,"Andrew Benintendi","BOS","LF"
"66336",0.985944444444445,"Blake Swihart","BOS","UT"
"66337",4.71288888888889,"Eduardo Nunez","BOS","2B"
"66338",10.1481111111111,"Rafael Devers","BOS","3B"
"66339",8.09383333333333,"Xander Bogaerts","BOS","SS"
"66340",4.17238888888889,"Luke Maile","TOR","C"
"66341",7.15394444444444,"Kendrys Morales","TOR","DH"
"66342",8.76305555555555,"Kevin Pillar","TOR","CF"
"66343",8.86761111111111,"Curtis Granderson","TOR","LF"
"66344",11.9373333333333,"Teoscar Hernandez","TOR","OF"
"66345",5.71672222222222,"Steve Pearce","TOR","UT"
"66346",3.82238888888889,"Lourdes Gurriel","TOR","MI"
"66347",5.40327777777778,"Yangervis Solarte","TOR","3B"
"66348",10.313,"Aledmys Diaz","TOR","SS"
"66349",7.06116666666667,"Justin Smoak","TOR","1B"
"66350",1.95127777777778,"Ryan Rua","TEX","LF"
"66351",11.6025,"Joey Gallo","TEX","1B"
"66352",2.84194444444444,"Renato Nunez","TEX","UT"
"66353",9.03872222222223,"ShinSoo Choo","TEX","DH"
"66354",7.49544444444445,"Delino DeShields","TEX","CF"
"66355",5.92433333333333,"Isiah KinerFalefa","TEX","2B"
"66356",7.77405555555555,"Nomar Mazara","TEX","RF"
"66357",4.30661111111111,"Jurickson Profar","TEX","SS"
"66358",9.38244444444445,"Robinson Chirinos","TEX","C"
"66359",3.42811111111111,"Daniel Descalso","ARI","3B"
"66360",9.68744444444444,"Paul Goldschmidt","ARI","1B"
"66361",8.47005555555555,"Jarrod Dyson","ARI","OF"
"66362",2.74611111111111,"Christian Walker","ARI","1B"
"66363",7.02216666666667,"A.J. Pollock","ARI","CF"
"66364",4.13594444444445,"Alex Avila","ARI","C"
"66365",1.16144444444444,"John Ryan Murphy","ARI","C"
"66366",5.44566666666667,"Nick Ahmed","ARI","SS"
"66367",4.59911111111111,"David Peralta","ARI","LF"
"66368",3.28883333333333,"Ketel Marte","ARI","2B"
"66369",1.60666666666667,"Deven Marrero","ARI","3B"
