"","RFPred","Name","HTeam","Pos","Actual","H","SB","HR","HRSplitL30","HSplitL30","HRSplit","HSplit"
"65648",6.3515,"Carlos Gomez","TBR","RF",12,0.818181818181818,0,1,0,0,0,0.00909090909090909
"65649",5.41403333333334,"Daniel Robertson","TBR","IF",5,0.75,1,1,0,0,0,0.0263157894736842
"65650",6.81176666666667,"Joey Wendle","TBR","2B",3,0.8,1,1,0,0,0,0
"65651",7.327,"Mallex Smith","TBR","CF",7,1.45454545454545,3,0,0,0,0,0.04
"65653",7.11033333333333,"Wilson Ramos","TBR","C",15,1.14285714285714,0,1,0,0,0.0666666666666667,0.0416666666666667
"65654",7.33066666666667,"C.J. Cron","TBR","DH",0,1.18181818181818,0,2,0,0,0,0
"65655",7.34416666666667,"Denard Span","TBR","LF",18,0.75,1,1,0,0,0,0
"65656",5.59636666666666,"Adeiny Hechavarria","TBR","SS",17,0.888888888888889,0,0,0,0,0,0
"65657",5.60133333333333,"Brad Miller","TBR","1B",5,1,0,0,0,0,0.0833333333333333,0.0125
"65658",9.44596666666667,"Ozzie Albies","ATL","2B",17,1.92307692307692,1,5,0.166666666666667,0.0645161290322581,0.0769230769230769,0.145631067961165
"65659",6.92466666666667,"Preston Tucker","ATL","LF",3,0.615384615384615,0,1,0,0,0,0
"65660",7.67826666666667,"Dansby Swanson","ATL","SS",5,1.53846153846154,0,2,0.333333333333333,0.0714285714285714,0.111111111111111,0.149350649350649
"65661",8.3871,"Ender Inciarte","ATL","CF",8,1,6,0,0,0.0526315789473684,0.117647058823529,0.127490039840637
"65663",6.288,"Nick Markakis","ATL","RF",10,1.07692307692308,0,1,0.5,0.0869565217391304,0.454545454545455,0.150753768844221
"65664",9.97256666666666,"Kurt Suzuki","ATL","C",3,1.30769230769231,0,6,0,0,0,0.138613861386139
"65666",7.6709,"Ryan Flaherty","ATL","3B",16,0.818181818181818,2,1,0,0,0,0
"65668",7.1136,"Freddie Freeman","ATL","1B",0,1.15384615384615,2,0,0,0.0416666666666667,0.0606060606060606,0.182857142857143
"65669",7.2926,"Yangervis Solarte","TOR","3B",17,1.08333333333333,0,4,0.2,0.444444444444444,0.666666666666667,0.685314685314685
"65670",7.4855,"Aledmys Diaz","TOR","SS",2,0.818181818181818,1,2,0.6,0.533333333333333,0.846153846153846,0.785714285714286
"65671",8.99833333333334,"Justin Smoak","TOR","1B",3,0.666666666666667,0,0,0.666666666666667,0.466666666666667,0.704545454545455,0.664772727272727
"65672",11.4667333333333,"Teoscar Hernandez","TOR","RF",19,1.66666666666667,0,1,0.5,0.545454545454545,0.541666666666667,0.634920634920635
"65673",11.5668,"Russell Martin","TOR","C",12,0.375,0,1,0.333333333333333,0.333333333333333,0.705882352941177,0.658227848101266
"65675",9.7845,"Kevin Pillar","TOR","CF",7,1.41666666666667,0,0,0,0.6,0.5,0.649484536082474
"65676",7.72633333333334,"Curtis Granderson","TOR","LF",8,0.636363636363636,0,2,0.666666666666667,0.714285714285714,0.754098360655738,0.747747747747748
"65677",6.62833333333333,"Kendrys Morales","TOR","DH",13,1,0,1,0,0.333333333333333,0.8,0.67741935483871
"65679",13.5264666666667,"Mookie Betts","BOS","RF",5,1.6,0,5,0.428571428571429,0.769230769230769,0.742857142857143,0.716981132075472
"65680",7.7728,"Hanley Ramirez","BOS","UT",8,1.1,1,2,0.75,0.761904761904762,0.645161290322581,0.724358974358974
"65681",6.5152,"Christian Vazquez","BOS","C",0,0.857142857142857,0,0,0,0.666666666666667,0.666666666666667,0.739130434782609
"65682",7.698,"Rafael Devers","BOS","3B",5,1.27272727272727,0,3,0.25,0.681818181818182,0.538461538461538,0.670212765957447
"65683",10.1046333333333,"Andrew Benintendi","BOS","LF",5,1.33333333333333,1,1,0.5,0.764705882352941,0.777777777777778,0.766839378238342
"65684",6.16246666666667,"Mitch Moreland","BOS","1B",15,1.5,0,1,0,0.461538461538462,0.807692307692308,0.826923076923077
"65685",10.391,"Eduardo Nunez","BOS","2B",14,1,0,1,0.5,0.75,0.852941176470588,0.70059880239521
"65686",5.87353333333334,"Jackie Bradley","BOS","CF",17,1,1,1,0,0.642857142857143,0.772727272727273,0.786206896551724
"65687",4.5328,"Brock Holt","BOS","UT",3,0.888888888888889,0,1,0,0.555555555555556,0,0.625
"65688",5.23503333333334,"Jordy Mercer","PIT","SS",8,0.846153846153846,0,0,0,0.666666666666667,0.538461538461538,0.711409395973154
"65689",7.57403333333334,"Starling Marte","PIT","CF",8,1.15384615384615,4,2,0.6,0.739130434782609,0.583333333333333,0.783783783783784
"65690",9.02609999999999,"Gregory Polanco","PIT","RF",11,0.545454545454545,0,3,0.8,0.785714285714286,0.888888888888889,0.672566371681416
"65691",4.34776666666667,"Colin Moran","PIT","3B",6,1.09090909090909,0,0,0,0.705882352941177,0,0.761904761904762
"65694",6.98356666666666,"Francisco Cervelli","PIT","C",7,1.1,0,2,0.666666666666667,0.823529411764706,0.75,0.747126436781609
"65695",6.21246666666667,"Corey Dickerson","PIT","LF",0,1.36363636363636,1,1,0.5,0.80952380952381,0.939393939393939,0.805
"65696",6.49863333333334,"Josh Bell","PIT","1B",2,0.846153846153846,0,0,0.5,0.666666666666667,0.818181818181818,0.782122905027933
"65697",10.3692333333333,"Adam Frazier","PIT","2B",0,0.5,0,1,0.5,0.5,0.777777777777778,0.784615384615385
"65698",5.52043333333333,"Aaron Altherr","PHI","RF",0,0.3,0,2,0.333333333333333,0.6,0.64,0.616
"65699",7.24786666666667,"Odubel Herrera","PHI","CF",14,1.5,0,1,0.5,0.826086956521739,0.722222222222222,0.71957671957672
"65700",7.9205,"Cesar Hernandez","PHI","2B",11,0.916666666666667,3,1,0.5,0.789473684210526,0.818181818181818,0.758064516129032
"65701",4.6402,"J.P. Crawford","PHI","SS",0,1,0,2,0.666666666666667,0.909090909090909,0.666666666666667,0.8
"65702",11.201,"Rhys Hoskins","PHI","LF",2,0.833333333333333,1,2,0.333333333333333,0.684210526315789,0.807692307692308,0.816901408450704
"65703",6.74993333333333,"Maikel Franco","PHI","3B",6,0.777777777777778,0,1,0.333333333333333,0.666666666666667,0.586206896551724,0.725490196078431
"65704",8.53723333333333,"Carlos Santana","PHI","1B",11,0.5,0,1,0,0.5,0.678571428571429,0.623115577889447
"65706",4.6835,"Andrew Knapp","PHI","C",0,0.833333333333333,0,0,0,0.75,0.5,0.865384615384615
"65707",8.76316666666666,"Ketel Marte","ARI","2B",0,1.09090909090909,0,1,0.5,0.631578947368421,0.75,0.771084337349398
"65708",3.30026666666667,"Nick Ahmed","ARI","SS",7,0.272727272727273,0,1,0.5,0.666666666666667,0.75,0.655172413793103
"65710",5.3935,"Alex Avila","ARI","C",0,0.333333333333333,0,1,0,0.25,0.888888888888889,0.846560846560847
"65711",6.95026666666667,"David Peralta","ARI","LF",2,1.44444444444444,0,1,0.333333333333333,0.695652173913043,0.764705882352941,0.818681318681319
"65712",5.22616666666667,"Deven Marrero","ARI","3B",2,0.75,1,0,0,0.333333333333333,0.571428571428571,0.617021276595745
"65713",5.36296666666667,"Daniel Descalso","ARI","3B",0,0.4,0,1,0.333333333333333,0.666666666666667,0.5,0.869565217391304
"65714",6.18053333333333,"Jarrod Dyson","ARI","OF",7,0.625,0,0,0,0.888888888888889,0.833333333333333,0.841584158415842
"65715",7.84176666666666,"Paul Goldschmidt","ARI","1B",2,1.27272727272727,0,4,0.2,0.529411764705882,0.795454545454545,0.755
"65717",6.13386666666667,"Robinson Chirinos","TEX","C",2,0.666666666666667,0,2,0.666666666666667,0.777777777777778,0.7,0.694117647058824
"65718",3.34866666666667,"Drew Robinson","TEX","UT",0,0.545454545454545,0,0,0,0.727272727272727,0.571428571428571,0.763157894736842
"65719",6.41426666666666,"Nomar Mazara","TEX","RF",7,1,0,1,0,0.590909090909091,0.695652173913043,0.780346820809249
"65720",8.88316666666667,"Joey Gallo","TEX","LF",5,0.833333333333333,0,4,0.571428571428571,0.705882352941177,0.823529411764706,0.810344827586207
"65721",10.5121,"ShinSoo Choo","TEX","DH",11,0.75,1,3,0.833333333333333,0.611111111111111,0.827586206896552,0.719298245614035
"65722",3.3447,"Isiah KinerFalefa","TEX","2B",3,0.875,0,1,0.5,0.875,0.5,0.875
"65723",5.96016666666667,"Ronald Guzman","TEX","1B",2,1,0,0,0,0.833333333333333,0,0.833333333333333
"65724",4.06676666666667,"Jurickson Profar","TEX","SS",3,0.8,1,0,0,0.777777777777778,0,0.789473684210526
"65726",7.81953333333333,"Adrian Beltre","TEX","3B",2,1.27272727272727,0,1,0.5,0.681818181818182,0.55,0.684210526315789
"65727",7.03286666666667,"Kole Calhoun","LAA","RF",2,0.909090909090909,1,0,0,0.625,0.8,0.735294117647059
"65728",6.81036666666666,"Ian Kinsler","LAA","2B",2,1.4,2,0,0,0.777777777777778,0.76,0.8
"65729",9.2593,"Luis Valbuena","LAA","3B",0,1.08333333333333,0,2,0.75,0.777777777777778,0.888888888888889,0.829787234042553
"65730",5.98703333333333,"Martin Maldonado","LAA","C",0,0.666666666666667,0,0,0,0.454545454545455,0.625,0.616071428571429
"65732",6.7458,"Justin Upton","LAA","LF",0,1.16666666666667,2,3,0.8,0.80952380952381,0.617283950617284,0.703296703296703
"65733",7.04583333333333,"Albert Pujols","LAA","1B",6,1.25,0,2,0.333333333333333,0.739130434782609,0.875,0.711229946524064
"65734",11.1142666666667,"Mike Trout","LAA","CF",20,1.08333333333333,1,4,0.666666666666667,0.761904761904762,0.695652173913043,0.674698795180723
"65736",7.42543333333334,"Andrelton Simmons","LAA","SS",7,0.916666666666667,1,1,0,0.739130434782609,0.666666666666667,0.69
"65737",7.40603333333333,"Shohei Ohtani","LAA","DH",6,0.833333333333333,0,1,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"65739",7.09456666666667,"Jose Peraza","CIN","SS",6,1.16666666666667,2,0,0,0.8125,0.4,0.73972602739726
"65740",8.31596666666666,"Joey Votto","CIN","1B",2,1.27272727272727,0,0,0,0.833333333333333,0.552631578947368,0.784688995215311
"65741",4.96393333333333,"Jesse Winker","CIN","RF",6,0.8,0,0,0,0.909090909090909,0.857142857142857,0.877551020408163
"65742",7.5786,"Scooter Gennett","CIN","2B",7,0.916666666666667,1,0,0,0.857142857142857,0.862068965517241,0.853658536585366
"65743",5.63416666666667,"Adam Duvall","CIN","LF",3,0.666666666666667,0,1,0.333333333333333,0.583333333333333,0.757575757575758,0.790419161676647
"65744",1.51413333333333,"Alex Blandino","CIN","IF",6,0.142857142857143,0,0,0,0.5,0,0.5
"65746",8.1364,"Billy Hamilton","CIN","CF",5,0.75,4,1,0.5,0.727272727272727,0.833333333333333,0.791139240506329
"65748",3.13296666666667,"Tucker Barnhart","CIN","C",3,0.818181818181818,0,2,0.666666666666667,0.857142857142857,0.727272727272727,0.884297520661157
"65750",11.1512,"Eddie Rosario","MIN","LF",15,1,1,0,0,0.583333333333333,0.806451612903226,0.730569948186529
"65751",7.30606666666667,"Robbie Grossman","MIN","RF",4,0.25,0,0,0,0,0.833333333333333,0.730434782608696
"65752",9.3334,"Eduardo Escobar","MIN","3B",10,0.714285714285714,1,0,0,0.692307692307692,0.608695652173913,0.653333333333333
"65753",8.4649,"Max Kepler","MIN","RF",18,0.714285714285714,0,2,0,0.583333333333333,0.739130434782609,0.847682119205298
"65754",9.2928,"Joe Mauer","MIN","1B",4,1.42857142857143,0,0,0,0.588235294117647,0.75,0.776119402985075
"65755",8.3954,"Brian Dozier","MIN","2B",8,1.14285714285714,1,0,0.4,0.588235294117647,0.523809523809524,0.648514851485149
"65756",10.811,"Logan Morrison","MIN","DH",15,0.285714285714286,0,0,0,0.25,0.634146341463415,0.748201438848921
"65757",9.5905,"Miguel Sano","MIN","3B",0,0.833333333333333,0,1,0.25,0.692307692307692,0.771428571428571,0.765957446808511
"65759",8.21426666666667,"Jason Castro","MIN","C",0,0.833333333333333,0,0,0,0.714285714285714,0.785714285714286,0.778846153846154
"65762",8.06006666666667,"Nelson Cruz","SEA","DH",14,0.4,0,0,0,0.75,0.659090909090909,0.804469273743017
"65763",9.4303,"Jean Segura","SEA","SS",24,1.1,0,1,0.5,0.761904761904762,0.615384615384615,0.714285714285714
"65764",10.6569333333333,"Dee Gordon","SEA","CF",18,1,5,0,0.5,0.85,0.75,0.767634854771784
"65765",1.65616666666667,"Daniel Vogelbach","SEA","UT",3,0.444444444444444,0,2,0.666666666666667,0.888888888888889,0.666666666666667,0.866666666666667
"65766",6.6648,"Kyle Seager","SEA","3B",6,1.2,0,3,0.5,0.75,0.676470588235294,0.767857142857143
"65767",7.53073333333333,"Robinson Cano","SEA","2B",0,0.9,0,1,0,0.789473684210526,0.777777777777778,0.815
"65768",7.80196666666667,"Mitch Haniger","SEA","RF",26,0.8,1,2,0.75,0.846153846153846,0.761904761904762,0.788135593220339
"65769",5.8611,"Mike Zunino","SEA","C",0,NA,0,0,0,0,0.68,0.775510204081633
"65770",3.21273333333333,"Guillermo Heredia","SEA","OF",5,0.625,0,2,0.333333333333333,0.571428571428571,0.444444444444444,0.650943396226415
"65771",2.82586666666667,"Tyler Austin","NYY","1B",18,1.14285714285714,0,0,0,0.75,0.333333333333333,0.666666666666667
"65772",8.6923,"Gary Sanchez","NYY","C",0,1.25,0,2,0,0.461538461538462,0.631578947368421,0.699386503067485
"65773",3.59786666666667,"Ronald Torreyes","NYY","IF",12,1.11111111111111,0,0,0,0.833333333333333,0.333333333333333,0.701754385964912
"65774",9.46846666666667,"Aaron Judge","NYY","RF",3,1.4,2,3,0.5,0.545454545454545,0.672131147540984,0.689473684210526
"65775",10.3553333333333,"Giancarlo Stanton","NYY","DH",15,1,1,0,0,0.25,0.71830985915493,0.72
"65776",9.43456666666667,"Brett Gardner","NYY","LF",0,1.33333333333333,1,0,0,0.666666666666667,0.833333333333333,0.771573604060914
"65777",6.5292,"Miguel Andujar","NYY","3B",15,1.125,0,1,0,0.7,0,0.466666666666667
"65778",5.479,"Didi Gregorius","NYY","SS",5,0.9,2,3,0.666666666666667,0.684210526315789,0.805555555555556,0.707692307692308
"65779",6.2362,"Aaron Hicks","NYY","CF",10,0.8,0,2,0.666666666666667,0.571428571428571,0.526315789473684,0.515151515151515
"65780",10.855,"Yasmani Grandal","LAD","C",3,1.5,0,2,0.75,0.9,0.84,0.840579710144927
"65782",11.256,"Max Muncy","LAD","CI",0,1,0,0,0,0.333333333333333,0,0.333333333333333
"65783",7.37953333333333,"Chris Taylor","LAD","CF",21,1,0,3,0.75,0.823529411764706,0.64,0.751381215469613
"65784",7.34546666666667,"Chase Utley","LAD","2B",3,1,1,1,0.5,0.769230769230769,0.818181818181818,0.910112359550562
"65785",5.07416666666667,"Joc Pederson","LAD","OF",4,0.4,0,0,0,0.857142857142857,0.916666666666667,0.746268656716418
"65786",10.3106333333333,"Corey Seager","LAD","SS",4,1.4,0,1,0.5,0.85,0.64,0.723958333333333
"65788",7.31973333333333,"Yasiel Puig","LAD","RF",3,0.9,1,0,0,0.866666666666667,0.766666666666667,0.812903225806452
"65789",7.34183333333333,"Cody Bellinger","LAD","1B",2,1.5,0,1,0.666666666666667,0.909090909090909,0.760869565217391,0.807453416149068
