"","RFPred","Name","HTeam","Pos","Actual"
"71000",3.18227777777778,"Deven Marrero","ARI","3B",0
"71005",6.85188888888889,"David Peralta","ARI","LF",3
"71010",7.15633333333334,"Anthony Rizzo","CHC","1B",6
"71011",4.1405,"Ben Zobrist","CHC","UT",0
"71012",2.37177777777778,"Tommy La Stella","CHC","IF",3
"71013",6.34,"Kris Bryant","CHC","3B",8
"71014",6.54733333333333,"Ian Happ","CHC","OF",5
"71015",2.53338888888889,"Victor Caratini","CHC","UT",5
"71016",4.35266666666667,"Addison Russell","CHC","SS",0
"71017",9.94855555555556,"Javier Baez","CHC","2B",3
"71018",2.91233333333333,"Albert Almora","CHC","CF",0
"71019",2.26333333333333,"David Bote","CHC","3B",6
"71020",5.35038888888889,"Kyle Schwarber","CHC","LF",6
"71021",15.4919444444444,"Jose Ramirez","CLE","3B",15
"71022",8.36188888888889,"Jason Kipnis","CLE","2B",2
"71023",5.76655555555556,"Brandon Guyer","CLE","RF",3
"71024",8.96294444444444,"Yan Gomes","CLE","C",0
"71025",13.5005,"Francisco Lindor","CLE","SS",21
"71026",4.1345,"Yonder Alonso","CLE","1B",0
"71027",10.0312777777778,"Edwin Encarnacion","CLE","DH",3
"71028",8.76205555555556,"Rajai Davis","CLE","UT",3
"71029",8.08,"Michael Brantley","CLE","LF",2
"71030",6.75133333333333,"Jose Martinez","STL","1B",17
"71031",1.46488888888889,"Carson Kelly","STL","C",0
"71032",6.21766666666667,"Francisco Pena","STL","C",3
"71033",7.11277777777778,"Marcell Ozuna","STL","LF",0
"71034",7.42466666666667,"Harrison Bader","STL","OF",0
"71035",5.59205555555556,"Jedd Gyorko","STL","3B",0
"71036",8.06966666666666,"Dexter Fowler","STL","RF",0
"71037",10.5620555555556,"Paul DeJong","STL","SS",0
"71038",2.80516666666667,"Greg Garcia","STL","IF",2
"71039",6.75333333333334,"Matt Carpenter","STL","3B",0
"71040",3.388,"Alex Blandino","CIN","IF",0
"71041",10.5394444444444,"Eugenio Suarez","CIN","3B",16
"71042",9.08705555555556,"Adam Duvall","CIN","LF",7
"71043",6.17361111111111,"Tucker Barnhart","CIN","C",17
"71044",13.4185,"Scooter Gennett","CIN","2B",15
