Carlos Carrasco,R,,SP,185,45,May 20 2018,CLE,1,HOU,L13,GS8,L53,5,7.2,8,3,3,1,6,1,0,3.65,31,106,71,22,10,13,11,4,1,0,56,NULL,NULL,1,0,0,29,1,0,0,1,0,1,1.08,0.066,1.49,17.85,32.00,0,0,
Carlos Carrasco,R,,SP,186,50,May 26 2018,CLE,NULL,HOU,W86,GS6,W63,5,5.2,7,5,5,2,8,2,1,3.98,27,108,70,26,12,6,10,5,1,0,41,NULL,NULL,2,0,0,24,1,0,0,0,0,0,.81,0.109,1.76,16.75,38.00,0,0,
Trevor Bauer,R,,SP,133,3,Apr 1 2018,CLE,1,SEA,L45,GS5,NULL,99,5.0,5,2,2,3,7,0,1,3.60,24,101,63,20,8,5,8,3,2,0,53,NULL,NULL,0,0,0,19,4,0,0,0,0,0,1.36,0.013,0.56,15.85,30.00,0,0,
Trevor Bauer,R,,SP,134,8,Apr 7 2018,CLE,NULL,KCR,L01,GS8,L01,5,8.0,3,1,1,2,7,1,0,2.08,29,100,67,23,11,7,13,7,2,0,77,NULL,NULL,2,0,0,27,0,0,0,0,0,0,1.00,0.312,3.48,27.00,42.00,0,0,
Trevor Bauer,R,,SP,135,13,Apr 12 2018,CLE,NULL,DET,W93,GS7,W11,4,7.0,7,2,2,2,7,0,1,2.25,32,105,74,20,12,10,12,5,1,0,60,NULL,NULL,0,0,0,29,1,0,0,0,0,1,.52,0.140,1.92,23.75,48.00,0,0,
Trevor Bauer,R,,SP,136,17,Apr 20 2018,CLE,1,BAL,L13,GS7,L12,7,7.0,5,3,3,3,6,1,1,2.67,29,116,71,17,14,11,8,3,1,0,58,NULL,NULL,0,0,0,25,2,0,1,1,0,0,.87,0.061,0.63,16.35,30.00,0,0,
Trevor Bauer,R,,SP,137,22,Apr 25 2018,CLE,NULL,CHC,W41,GS7,W22,4,6.2,4,1,1,3,8,0,1,2.41,29,111,68,16,16,8,9,5,1,0,67,NULL,NULL,0,0,0,25,0,0,0,0,0,1,1.17,0.271,2.67,28.20,53.00,0,0,
Trevor Bauer,R,,SP,138,27,Apr 30 2018,CLE,NULL,TEX,W75,GS7,NULL,4,6.2,4,2,2,3,11,1,0,2.45,26,122,76,23,19,8,4,1,0,0,66,NULL,NULL,0,1,0,23,1,0,1,0,0,0,1.31,0.142,1.81,28.80,47.00,0,0,
Trevor Bauer,R,,SP,139,33,May 5 2018,CLE,1,NYY,L25,GS6,L23,4,6.0,2,4,2,3,8,0,0,2.53,24,102,65,20,11,6,7,2,2,0,61,NULL,NULL,0,0,0,20,0,0,0,0,1,1,1.10,0.175,0.70,22.50,36.00,0,0,
Trevor Bauer,R,,SP,140,37,May 11 2018,CLE,NULL,KCR,L910,GS5,NULL,5,4.2,11,5,4,2,3,0,0,3.00,27,109,67,13,15,12,10,7,1,0,25,NULL,NULL,0,0,0,25,4,0,0,1,0,1,1.21,0.204,2.74,0.70,11.00,0,0,
Trevor Bauer,R,,SP,141,42,May 16 2018,CLE,1,DET,W60,GS8,W33,4,8.0,4,0,0,0,10,0,0,2.59,26,108,70,14,15,9,7,3,2,0,84,NULL,NULL,0,0,0,26,1,0,0,2,0,0,.52,0.256,4.35,39.60,66.00,0,0,
Trevor Bauer,R,,SP,142,46,May 22 2018,CLE,1,CHC,W101,GS6,W43,5,6.0,7,0,0,2,6,0,0,2.35,26,103,63,17,12,7,11,6,0,0,62,NULL,NULL,1,0,0,24,1,0,0,0,0,0,.48,0.161,3.16,24.10,48.00,0,0,
Trevor Bauer,R,,SP,143,51,May 27 2018,CLE,NULL,HOU,W109,GS8,NULL,4,7.1,5,4,4,2,13,1,0,2.61,29,127,79,26,18,5,9,4,0,0,63,NULL,NULL,0,0,0,27,2,0,0,0,0,0,1.19,0.173,1.51,30.30,49.00,0,0,
Mike Clevinger,R,,SP,45,4,Apr 2 2018,CLE,1,LAA,W60,GS6,W10,99,5.1,4,0,0,2,5,0,0,0.00,22,97,65,19,9,6,9,3,2,0,63,NULL,NULL,0,0,0,20,1,0,0,0,0,0,.71,0.228,2.77,22.40,43.00,0,0,
Mike Clevinger,R,,SP,46,9,Apr 8 2018,CLE,NULL,KCR,W31,GS8,NULL,5,7.1,10,1,1,2,4,0,0,0.71,29,110,73,21,9,12,11,4,2,0,56,NULL,NULL,0,1,0,27,1,1,0,2,0,0,1.12,0.299,3.18,15.30,31.00,0,0,
Mike Clevinger,R,,SP,47,14,Apr 13 2018,CLE,NULL,TOR,L48,GS4,NULL,4,4.0,3,4,4,2,5,1,0,2.70,17,82,48,16,9,5,5,2,0,0,43,NULL,NULL,0,0,0,15,1,0,0,0,0,0,.79,0.162,1.76,8.00,15.00,0,0,
Mike Clevinger,R,,SP,48,18,Apr 21 2018,CLE,1,BAL,W40,SHO,W20,7,9.0,2,0,0,2,3,0,0,1.75,31,107,70,14,12,12,14,3,2,0,84,NULL,NULL,0,0,0,29,0,0,0,1,0,1,.90,0.420,4.66,32.85,48.00,0,0,
Mike Clevinger,R,,SP,49,23,Apr 26 2018,CLE,NULL,SEA,L45,GS7,NULL,4,6.0,8,4,4,1,5,0,0,2.56,26,88,59,14,10,10,10,8,0,0,44,NULL,NULL,0,0,0,25,2,1,0,1,0,0,.60,0.170,1.04,10.10,21.00,0,0,
Mike Clevinger,R,,SP,50,28,May 1 2018,CLE,NULL,TEX,L68,GS7,NULL,4,6.2,7,3,3,1,7,1,0,2.82,28,105,71,22,13,8,12,8,0,0,54,NULL,NULL,1,0,0,27,3,0,0,0,0,0,.82,0.092,1.67,18.20,32.00,0,0,
Mike Clevinger,R,,SP,51,34,May 6 2018,CLE,1,NYY,L47,GS8,NULL,4,7.1,1,2,2,4,10,0,0,2.76,26,116,72,22,19,8,4,0,2,0,74,NULL,NULL,0,0,1,22,0,0,0,1,0,1,1.02,0.427,3.43,29.50,46.00,0,0,
Mike Clevinger,R,,SP,52,38,May 12 2018,CLE,NULL,KCR,W62,GS8,W30,5,7.2,8,2,2,0,5,0,0,2.70,29,115,81,16,15,11,13,8,0,0,60,NULL,NULL,0,0,0,29,3,0,0,1,0,0,1.12,0.258,2.23,22.45,44.00,0,0,
Mike Clevinger,R,,SP,53,43,May 18 2018,CLE,1,HOU,L14,GS7,L31,5,6.1,8,3,3,4,6,1,0,2.87,27,106,68,20,11,8,9,5,2,0,47,NULL,NULL,1,0,1,23,1,0,0,2,0,0,1.25,0.121,0.02,13.05,28.00,0,0,
Mike Clevinger,R,,SP,54,48,May 24 2018,CLE,NULL,HOU,L28,GS6,L32,5,5.1,7,5,5,3,4,1,1,3.32,24,105,64,24,6,7,9,5,1,0,35,NULL,NULL,2,0,1,20,1,0,0,2,0,0,1.13,0.165,0.88,3.40,13.00,0,0,
Mike Clevinger,R,,SP,55,53,May 29 2018,CLE,NULL,CHW,W73,GS7,W42,4,6.2,4,1,1,2,7,0,0,3.14,25,108,66,18,12,7,9,3,2,0,67,NULL,NULL,1,0,0,23,1,1,0,1,0,0,.97,0.254,2.67,27.40,50.00,0,0,
Josh Tomlin,R,,SP,152,5,Apr 3 2018,CLE,1,LAA,L213,GS3,L01,99,3.0,8,8,8,1,1,4,0,24.00,18,77,49,10,8,2,14,4,2,0,11,NULL,NULL,0,0,0,17,0,0,0,0,0,0,.80,0.541,6.48,12.65,12.00,0,0,
Josh Tomlin,R,,SP,153,11,Apr 10 2018,CLE,NULL,DET,W21,GS5,NULL,6,5.0,4,0,0,2,3,0,1,9.00,22,98,59,11,13,7,9,4,3,0,60,NULL,NULL,0,0,0,19,2,0,0,0,0,0,1.32,0.301,2.80,13.05,24.00,0,0,
Josh Tomlin,R,,SP,154,16,Apr 18 2018,CLE,1,MIN,L12,15GF16,L02,7,1.0,3,1,0,1,0,0,0,8.00,8,37,24,3,3,3,4,1,0,0,NULL,0,0,0,0,0,7,0,0,1,0,0,1,.00,NULL,NULL,0.15,3.00,0,0,
Josh Tomlin,R,,SP,155,21,Apr 24 2018,CLE,NULL,CHC,L310,GS4,L03,5,3.2,7,5,5,0,3,4,0,9.24,18,61,40,11,6,3,12,6,1,0,30,NULL,NULL,0,0,0,18,2,0,0,0,0,0,.71,0.273,2.88,0.05,5.00,0,0,
Josh Tomlin,R,,SP,156,26,Apr 29 2018,CLE,NULL,SEA,L410,GS6,L04,4,6.0,10,6,6,0,3,2,1,9.16,29,96,62,21,4,8,17,10,0,0,31,NULL,NULL,0,0,0,28,2,0,0,0,0,0,.69,0.252,2.64,0.90,9.00,0,0,
Josh Tomlin,R,,SP,157,32,May 4 2018,CLE,1,NYY,L67,GS7,NULL,4,7.0,8,5,4,2,4,3,1,8.06,32,102,69,16,10,5,20,8,5,0,45,NULL,NULL,0,0,0,29,1,0,0,1,0,1,.77,0.178,1.16,9.15,21.00,0,0,
Josh Tomlin,R,,SP,158,41,May 15 2018,CLE,1,DET,L89,GS6,NULL,10,5.1,6,4,4,0,4,2,0,7.84,21,78,54,12,6,6,11,4,0,0,44,NULL,NULL,0,0,0,21,1,0,0,0,0,0,.89,0.018,1.03,8.40,16.00,0,0,
Josh Tomlin,R,,SP,159,46,May 22 2018,CLE,1,CHC,W101,9GF,NULL,6,1.0,1,1,1,0,1,1,0,7.88,4,14,10,3,1,1,2,0,0,0,NULL,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,0.47,1.65,3.00,0,9benda9,
Josh Tomlin,R,,SP,160,48,May 24 2018,CLE,NULL,HOU,L28,9GF,NULL,1,1.0,0,0,0,0,0,0,0,7.64,3,7,5,1,0,3,0,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,0.56,2.25,3.00,0,9tendd6,
Josh Tomlin,R,,SP,161,49,May 25 2018,CLE,NULL,HOU,L211,9GF,NULL,0,0.1,1,1,1,0,0,1,0,7.83,2,13,8,4,0,1,1,0,0,0,NULL,2,2,0,0,0,2,0,0,0,0,0,0,.01,0.003,2.53,1.85,2.00,0,9tendd9,
Josh Tomlin,R,,SP,162,51,May 27 2018,CLE,NULL,HOU,W109,99,NULL,1,1.0,1,0,0,0,0,0,0,7.60,4,8,7,3,0,1,3,2,0,0,NULL,0,0,0,0,0,4,1,0,0,0,0,0,.03,0.002,0.56,1.65,3.00,0,0,
Zach McAllister,R,,RP,237,2,Mar 31 2018,CLE,1,SEA,W65,67,H1,99,1.0,0,0,0,0,0,0,0,0.00,3,8,5,2,0,0,3,0,1,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,1.36,0.104,0.51,2.25,3.00,0,0,
Zach McAllister,R,,RP,238,4,Apr 2 2018,CLE,1,LAA,W60,88,NULL,1,0.1,0,0,0,0,0,0,0,0.00,1,3,2,0,0,0,1,0,1,0,NULL,1,0,0,0,0,1,0,0,0,0,0,0,.11,0.003,0.33,0.75,1.00,0,0,
Zach McAllister,R,,RP,239,5,Apr 3 2018,CLE,1,LAA,L213,8GF8,NULL,0,1.0,2,2,2,1,1,1,0,7.71,5,22,14,3,2,1,2,1,0,0,NULL,0,0,0,0,0,4,0,0,0,1,0,0,.00,0.000,1.49,1.55,0.00,0,8bendd11,
Zach McAllister,R,,RP,240,6,Apr 4 2018,CLE,1,LAA,L23,13GF13,L01,0,0.1,1,1,1,0,1,1,0,10.12,2,14,8,2,1,0,1,0,0,0,NULL,0,0,0,0,0,2,0,0,0,0,0,0,2.04,0.361,0.76,0.15,1.00,0,0,
Zach McAllister,R,,RP,241,11,Apr 10 2018,CLE,NULL,DET,W21,66,H2,5,1.0,0,0,0,0,0,0,0,7.36,3,11,6,2,0,1,2,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,1.06,0.084,0.56,2.25,3.00,0,0,
Zach McAllister,R,,RP,242,14,Apr 13 2018,CLE,NULL,TOR,L48,77,L02,2,0.1,0,1,0,1,0,0,0,6.75,2,9,4,1,1,1,0,0,0,0,NULL,0,0,1,0,0,1,0,0,0,0,0,0,1.93,0.086,0.43,0.15,1.00,0,0,
Zach McAllister,R,,RP,243,16,Apr 18 2018,CLE,1,MIN,L12,99,NULL,4,0.2,0,0,0,0,0,0,0,5.79,2,3,3,1,0,1,1,0,0,0,NULL,0,0,0,0,0,2,0,0,0,0,0,0,NULL,NULL,NULL,1.50,2.00,0,0,
Zach McAllister,R,,RP,244,17,Apr 20 2018,CLE,1,BAL,L13,8GF8,NULL,1,1.0,1,0,0,0,0,0,0,4.76,4,28,19,2,1,1,3,1,2,0,NULL,0,0,0,0,0,4,1,0,0,0,0,0,.33,0.015,0.52,1.65,3.00,0,8bendd2,
Zach McAllister,R,,RP,245,21,Apr 24 2018,CLE,NULL,CHC,L310,77,NULL,3,1.0,5,3,3,0,0,0,0,8.10,8,30,25,6,3,6,2,0,0,0,NULL,0,0,0,0,0,8,0,0,0,0,0,0,.18,0.054,2.44,6.75,6.00,0,0,
Zach McAllister,R,,RP,246,23,Apr 26 2018,CLE,NULL,SEA,L45,9GF,NULL,1,1.0,0,0,0,0,0,0,0,7.04,3,6,5,2,0,1,2,2,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,.57,0.045,0.56,2.25,3.00,0,9tendd1,
Zach McAllister,R,,RP,247,25,Apr 28 2018,CLE,NULL,SEA,L412,44,NULL,1,1.0,4,5,4,0,1,1,0,10.38,8,28,21,4,4,2,4,2,0,0,NULL,0,0,0,0,0,7,2,0,0,0,0,0,.30,0.119,4.44,6.15,6.00,0,0,
Zach McAllister,R,,RP,248,26,Apr 29 2018,CLE,NULL,SEA,L410,9GF,NULL,0,1.0,1,1,1,0,1,1,0,10.24,4,15,10,5,1,1,2,1,0,0,NULL,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.004,0.44,1.65,3.00,0,9tendd6,
Zach McAllister,R,,RP,249,28,May 1 2018,CLE,NULL,TEX,L68,12GF12,NULL,1,0.2,1,0,0,0,2,0,0,9.58,3,11,8,2,3,1,0,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,.24,0.012,0.30,4.90,8.00,0,0,
Zach McAllister,R,,RP,250,30,May 3 2018,CLE,NULL,TOR,L1113,78,NULL,1,1.2,3,1,1,2,2,0,0,9.00,9,45,25,8,5,2,3,3,0,0,NULL,1,1,2,0,0,7,2,0,0,0,0,0,1.79,0.184,1.12,2.75,8.00,0,0,
Zach McAllister,R,,RP,251,35,May 8 2018,CLE,1,MIL,L23,8GF8,NULL,4,0.1,0,0,0,0,1,0,0,8.76,1,15,13,1,0,0,0,0,0,0,NULL,3,0,0,0,0,1,0,0,0,0,0,0,1.65,0.042,0.79,2.75,4.00,0,8bendd1,
Zach McAllister,R,,RP,252,37,May 11 2018,CLE,NULL,KCR,L910,7GF,NULL,2,2.1,0,0,0,0,2,0,0,7.36,7,15,13,4,3,4,1,0,0,0,NULL,0,0,0,0,0,7,0,0,0,0,0,0,.65,0.119,1.24,9.25,13.00,0,9tendd1,
Zach McAllister,R,,RP,253,40,May 14 2018,CLE,1,DET,L36,8GF8,NULL,2,1.0,1,1,1,1,2,1,0,7.47,5,25,12,3,3,0,2,1,0,0,NULL,2,2,1,0,0,4,0,0,0,0,0,0,.39,0.071,1.44,3.05,6.00,0,8bendd4,
Zach McAllister,R,,RP,254,43,May 18 2018,CLE,1,HOU,L14,8GF8,NULL,3,0.2,0,0,0,0,0,0,0,7.16,2,8,7,1,1,0,2,0,0,0,NULL,2,1,0,0,0,1,0,0,0,0,1,0,.31,0.008,0.17,1.50,2.00,0,8bendd3,
Zach McAllister,R,,RP,255,48,May 24 2018,CLE,NULL,HOU,L28,88,NULL,5,1.0,1,0,0,0,3,0,0,6.75,4,13,11,4,4,0,1,1,0,0,NULL,0,0,0,0,0,4,0,0,0,0,0,0,.03,0.003,0.56,7.65,12.00,0,0,
Zach McAllister,R,,RP,256,50,May 26 2018,CLE,NULL,HOU,W86,67,H3,1,1.1,1,1,1,0,0,0,0,6.75,5,26,16,5,0,2,3,2,1,0,NULL,0,0,0,0,0,5,0,1,0,0,0,0,1.10,0.008,0.32,0.40,1.00,0,0,
Zach McAllister,R,,RP,257,51,May 27 2018,CLE,NULL,HOU,W109,1112,NULL,0,2.0,0,0,0,0,1,0,0,6.10,6,23,17,7,2,3,2,1,0,0,NULL,0,0,0,0,0,6,0,0,0,0,0,0,1.90,0.298,1.12,6.50,9.00,0,0,
Zach McAllister,R,,RP,258,53,May 29 2018,CLE,NULL,CHW,W73,9GF,NULL,1,1.0,1,1,1,1,1,0,0,6.23,5,23,15,5,3,1,2,1,0,0,NULL,0,0,0,0,0,4,0,0,0,0,0,0,.23,0.007,0.44,1.05,3.00,0,9tenda4,
Zach McAllister,R,,RP,259,55,May 31 2018,CLE,1,MIN,W98,77,BS1,1,0.0,1,1,1,0,0,1,0,6.65,1,2,2,0,1,0,1,0,0,0,NULL,2,2,0,0,0,1,0,0,0,0,0,0,2.70,0.364,2.34,NULL,NULL,0,0,
Dan Otero,R,,RP,273,3,Apr 1 2018,CLE,1,SEA,L45,67,L01,99,1.1,1,1,1,0,1,1,0,6.75,5,24,16,4,3,2,2,1,0,0,NULL,0,0,0,0,0,5,0,0,0,0,0,0,1.05,0.105,0.25,2.40,4.00,0,0,
Dan Otero,R,,RP,274,5,Apr 3 2018,CLE,1,LAA,L213,45,NULL,1,2.0,3,3,3,1,2,0,0,10.80,10,36,24,8,1,5,2,2,0,0,NULL,0,0,0,0,0,9,2,0,0,0,0,0,.07,0.012,1.99,0.10,3.00,0,0,
Dan Otero,R,,RP,275,11,Apr 10 2018,CLE,NULL,DET,W21,77,BS1,6,0.2,1,0,0,0,1,0,0,9.00,3,9,7,4,0,2,0,0,0,0,NULL,1,1,0,0,0,3,1,0,0,0,0,0,2.39,0.008,0.01,2.90,5.00,0,0,
Dan Otero,R,,RP,276,14,Apr 13 2018,CLE,NULL,TOR,L48,56,NULL,2,2.0,0,0,0,0,2,0,0,6.00,8,27,18,7,1,4,2,1,0,0,NULL,0,0,0,0,0,8,0,0,0,0,0,1,1.26,0.148,1.12,8.50,12.00,0,0,
Dan Otero,R,,RP,277,16,Apr 18 2018,CLE,1,MIN,L12,1011,NULL,4,1.1,2,0,0,0,2,0,0,4.91,6,28,20,5,3,2,2,0,0,0,NULL,0,0,0,0,0,6,1,0,0,0,0,0,NULL,NULL,NULL,5.80,10.00,0,0,
Dan Otero,R,,RP,278,21,Apr 24 2018,CLE,NULL,CHC,L310,45,NULL,5,1.1,0,0,0,0,3,0,0,4.15,4,18,14,5,3,1,0,0,0,0,NULL,0,0,0,0,0,4,0,0,0,0,0,0,.26,0.027,0.68,9.00,13.00,0,0,
Dan Otero,R,,RP,279,23,Apr 26 2018,CLE,NULL,SEA,L45,78,NULL,1,1.1,0,0,0,0,0,0,0,3.60,3,11,8,2,0,3,0,0,0,0,NULL,1,0,0,0,0,3,0,0,0,1,0,0,1.07,0.114,1.22,3.00,4.00,0,0,
Dan Otero,R,,RP,280,25,Apr 28 2018,CLE,NULL,SEA,L412,9GF,NULL,1,1.0,2,2,2,0,0,1,0,4.91,5,15,11,2,2,1,4,1,0,0,NULL,0,0,0,0,0,5,1,0,0,0,0,0,.01,0.002,1.44,2.95,3.00,0,9tendd8,
Dan Otero,R,,RP,281,28,May 1 2018,CLE,NULL,TEX,L68,78,NULL,2,1.1,1,0,0,0,2,0,0,4.38,5,19,13,4,5,1,2,1,0,0,NULL,0,0,0,0,0,5,0,0,0,0,0,0,.10,0.011,0.68,6.40,10.00,0,0,
Dan Otero,R,,RP,282,29,May 2 2018,CLE,NULL,TEX,W124,88,NULL,0,1.0,2,1,1,0,0,0,0,4.72,4,18,11,1,0,3,1,1,0,0,NULL,0,0,0,0,0,4,1,0,0,1,0,0,.16,0.002,0.44,0.95,0.00,0,0,
Dan Otero,R,,RP,283,30,May 3 2018,CLE,NULL,TOR,L1113,1010,NULL,0,1.0,1,0,0,0,1,0,1,4.40,5,25,16,4,2,1,2,0,0,0,NULL,0,0,0,0,0,4,0,0,0,0,0,1,2.53,0.149,0.56,3.05,6.00,0,0,
Dan Otero,R,,RP,284,34,May 6 2018,CLE,1,NYY,L47,9GF,NULL,2,0.1,1,2,2,1,0,1,0,5.52,3,8,4,0,0,1,1,0,0,0,NULL,1,1,0,0,0,2,0,0,1,0,0,0,3.31,0.182,2.11,4.45,5.00,0,9bendd3,
Dan Otero,R,,RP,285,37,May 11 2018,CLE,NULL,KCR,L910,56,NULL,4,0.2,2,3,1,0,0,0,0,5.87,5,19,12,1,3,2,3,0,0,0,NULL,2,0,0,0,0,5,2,0,0,0,0,1,1.15,0.126,1.63,1.70,1.00,0,0,
Dan Otero,R,,RP,286,41,May 15 2018,CLE,1,DET,L89,77,NULL,3,0.1,2,3,3,0,0,0,0,7.47,4,12,11,2,0,3,1,1,0,0,NULL,0,0,0,0,0,4,1,0,0,0,0,0,1.35,0.159,2.02,6.45,8.00,0,0,
Dan Otero,R,,RP,287,46,May 22 2018,CLE,1,CHC,W101,88,NULL,6,0.2,0,0,0,0,1,0,0,7.16,2,5,5,3,0,1,0,0,0,0,NULL,0,0,0,0,0,2,0,0,0,0,0,0,.01,0.000,0.42,3.50,5.00,0,0,
Dan Otero,R,,RP,288,49,May 25 2018,CLE,NULL,HOU,L211,88,NULL,2,0.2,0,0,0,0,0,0,0,6.88,2,7,4,1,1,0,2,2,0,0,NULL,3,0,0,0,0,2,0,0,0,0,0,0,1.52,0.086,1.64,1.50,2.00,0,0,
Dan Otero,R,,RP,289,50,May 26 2018,CLE,NULL,HOU,W86,88,H1,0,0.2,1,0,0,0,0,0,0,6.62,2,8,5,2,0,2,0,0,0,0,NULL,0,0,0,0,0,2,0,0,0,1,0,0,1.53,0.042,0.30,0.90,2.00,0,0,
Dan Otero,R,,RP,290,51,May 27 2018,CLE,NULL,HOU,W109,13GF14,W11,0,2.0,2,1,1,0,1,1,0,6.41,8,25,15,5,1,3,4,1,0,0,NULL,0,0,0,0,0,8,1,0,0,0,0,0,2.26,0.131,0.12,7.30,18.00,0,0,
Dan Otero,R,,RP,291,53,May 29 2018,CLE,NULL,CHW,W73,88,NULL,1,0.1,0,0,0,0,0,0,0,6.30,1,2,2,1,0,1,0,0,0,0,NULL,1,0,0,0,0,1,0,0,0,0,0,0,.21,0.006,0.39,0.75,1.00,0,0,
Dan Otero,R,,RP,292,55,May 31 2018,CLE,1,MIN,W98,67,NULL,1,0.2,1,2,2,0,0,0,1,6.97,4,18,12,2,2,1,2,0,2,0,NULL,1,0,0,0,0,3,0,0,0,0,0,0,.89,0.020,0.17,NULL,NULL,0,0,
Tyler Olson,R,,RP,43,3,Apr 1 2018,CLE,1,SEA,L45,77,NULL,99,0.2,2,2,2,0,0,1,0,27.00,4,13,10,2,1,2,2,0,1,0,NULL,0,0,0,0,0,4,0,0,0,0,0,0,.46,0.159,1.73,3.70,4.00,0,0,
Tyler Olson,R,,RP,44,4,Apr 2 2018,CLE,1,LAA,W60,67,NULL,0,1.0,0,0,0,0,2,0,0,10.80,3,16,13,1,4,0,1,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,.29,0.023,0.51,6.25,9.00,0,0,
Tyler Olson,R,,RP,45,6,Apr 4 2018,CLE,1,LAA,L23,1212,NULL,1,0.2,0,0,0,0,1,0,0,7.71,2,7,4,1,2,1,0,0,0,0,NULL,0,0,0,0,0,2,0,0,0,0,0,0,1.60,0.081,0.27,3.50,5.00,0,0,
Tyler Olson,R,,RP,46,8,Apr 7 2018,CLE,NULL,KCR,L01,9GF,NULL,2,1.0,0,0,0,0,2,0,0,5.40,3,11,8,2,2,1,0,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,.57,0.045,0.56,6.25,9.00,0,9tendd1,
Tyler Olson,R,,RP,47,9,Apr 8 2018,CLE,NULL,KCR,W31,88,NULL,0,0.2,0,0,0,0,2,0,0,4.50,2,10,7,3,2,0,0,0,0,0,NULL,0,0,0,0,0,2,0,0,0,0,0,0,.64,0.034,0.30,5.50,8.00,0,0,
Tyler Olson,R,,RP,48,11,Apr 10 2018,CLE,NULL,DET,W21,77,H1,1,0.1,1,1,1,0,1,0,0,6.23,2,11,8,2,2,1,0,0,0,0,NULL,0,0,1,0,0,2,0,0,0,0,0,0,2.22,0.081,0.43,0.15,1.00,0,0,
Tyler Olson,R,,RP,49,14,Apr 13 2018,CLE,NULL,TOR,L48,9GF,NULL,2,0.2,0,0,0,0,1,0,0,5.40,2,6,4,1,1,0,1,0,1,0,NULL,1,0,0,0,0,2,0,0,0,0,0,0,.12,0.006,0.73,3.50,5.00,0,9tendd4,
Tyler Olson,R,,RP,50,16,Apr 18 2018,CLE,1,MIN,L12,910,NULL,4,1.0,0,0,0,0,2,0,0,4.50,3,13,9,3,2,0,1,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,NULL,NULL,NULL,6.25,9.00,0,0,
Tyler Olson,R,,RP,51,21,Apr 24 2018,CLE,NULL,CHC,L310,66,NULL,5,1.0,0,0,0,0,0,0,0,3.86,3,17,10,3,1,3,0,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,.23,0.019,0.56,2.25,3.00,0,0,
Tyler Olson,R,,RP,52,22,Apr 25 2018,CLE,NULL,CHC,W41,78,H2,0,1.0,1,0,0,0,1,0,0,3.38,4,21,13,4,2,1,2,1,0,0,NULL,1,0,0,0,0,4,1,0,0,0,0,0,1.77,0.068,0.42,3.65,6.00,0,0,
Tyler Olson,R,,RP,53,26,Apr 29 2018,CLE,NULL,SEA,L410,77,NULL,3,1.0,0,0,0,0,1,0,0,3.00,3,6,5,2,1,1,1,1,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.015,0.56,4.25,6.00,0,0,
Tyler Olson,R,,RP,54,27,Apr 30 2018,CLE,NULL,TEX,W75,78,NULL,0,0.2,3,2,2,0,1,0,0,4.66,5,19,13,6,0,2,2,1,0,0,NULL,0,0,0,0,0,5,2,0,0,0,0,0,2.46,0.465,2.05,2.30,1.00,0,0,
Tyler Olson,R,,RP,55,28,May 1 2018,CLE,NULL,TEX,L68,1010,NULL,0,0.2,1,0,0,0,2,0,0,4.35,3,11,9,6,1,1,0,0,0,0,NULL,0,0,0,0,0,3,0,0,0,0,0,0,1.90,0.079,0.31,4.90,8.00,0,0,
Tyler Olson,R,,RP,56,30,May 3 2018,CLE,NULL,TOR,L1113,11GF11,L01,1,1.0,2,4,4,2,1,1,0,7.15,7,29,15,3,3,1,3,1,0,0,NULL,0,0,0,0,0,5,1,0,0,0,0,0,2.87,0.478,3.44,6.15,6.00,0,0,
Tyler Olson,R,,RP,57,35,May 8 2018,CLE,1,MIL,L23,88,NULL,4,0.2,2,0,0,1,0,0,0,6.75,5,15,10,2,2,2,2,1,1,0,NULL,0,0,0,0,0,4,1,0,1,0,0,0,.86,0.009,0.27,0.30,2.00,0,0,
Tyler Olson,R,,RP,58,38,May 12 2018,CLE,NULL,KCR,W62,88,NULL,3,0.1,0,0,0,0,0,0,0,6.57,1,3,1,0,0,0,1,0,0,0,NULL,1,0,0,0,0,1,0,0,0,0,0,0,.33,0.010,0.25,0.75,1.00,0,0,
Tyler Olson,R,,RP,59,41,May 15 2018,CLE,1,DET,L89,66,NULL,2,0.2,0,0,0,0,1,0,0,6.23,2,10,5,2,1,0,1,0,0,0,NULL,0,0,0,0,0,2,0,0,0,0,0,0,.40,0.021,0.29,3.50,5.00,0,0,
Tyler Olson,R,,RP,60,43,May 18 2018,CLE,1,HOU,L14,88,NULL,2,0.1,0,0,0,0,0,0,0,6.08,1,3,2,1,0,0,1,0,0,0,NULL,2,0,0,0,0,1,0,0,0,0,0,0,.40,0.003,0.30,0.75,1.00,0,0,
